"text","rating","name","placeId","stars"
"Shane was extremely knowledgeable, explained what he was doing and answered all our questions. He stayed late and made sure the job was completed. Very friendly, respectful and the price was great as well. Thank you Shane! We will be keeping your number for all future electrical needs.",,"Trina McKenzie","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"The service was great! The work was accomplished in a professional manner. I definitely will call on this company again.",,"Marilyn Futrell","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Great service!! They were able to fix the issues with my wiring and installed a new 30 amp receptacle on my office trailer. I have these guys on speed dial now!",,"Marcus Scott","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
,,"joel fielding","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Shane is simply the best! He describes everything in detail and is very professional, quick, and highly responsive to all electrical problems! He is also a licensed electrician and does things by code. His standards for doing things the right way are extremely high and important to him. He gives the best rates in town and his reputation is impeccable to others. If I could compare his work to anything it would be comparable to any electrical work that you see that is done in Georgia. Hire Shane for all your electricity needs and I promise that you won't regret it! If I could give more stars, I would. Shane won't let you down and he is very honest about his work. I highly recommend him for anyone looking for a real deal and licensed electrician.",,"Missy Rogers","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Shane is very knowledgeable and took his time and worked until he fixed our problem.  Saved us a bunch of money by working thru all issues and I would and definitely will use his company again!!",,"Rob Ferrebee","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"I cannot say enough positive things about Shane’s professionalism and ability to approach electrical issues from every angle instead of just doing the ‘quick and easy most expensive route’. He thoroughly evaluated our electrical problem and then thought outside the box to not have to cut our wall to fix the wiring problem. He gave a fair price and was worth every penny! I would highly recommend his services.",,"Jennifer Williams","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Very impressed. I had a complex and difficult problem with buried cable. He clearly explained the options. Without moving to the simplest and most expensive remedy first, he took his time, identified where the problem was, and fixed it. Nice guy. too.",,"Bobby Prather","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Great service. Responsive, timely, and great work. Plus he's a great guy. I'll call him for my next job.",,"Darin Sims","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Thank you again.",,"Tammy Thompson","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"I highly recommend Alabama Electrical Service! Very professional and go above and beyond to do the job right.",,"Courtney Madsen","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Great service, very knowledgeable, and friendly. Highly recommended to everyone!!!",,"travis foney","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Shane  changed all our electrical outlets and covers in our basement and installed 5 large light fixtures. He is very knowledgeable and meticulous.",,"Edward Salzberg","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"I highly recommend Alabama Electricrical Service! Prompt in returning my calls and was eager to answer or explain any questions I had.     Very satisfied with the work preformed!!!! If you want it done right this is who you want.....",,"Kristina Jennings","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Always there to help. Great service!!!",,"Cassidy Higginbotham","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"Very nice man! Quick and does it right! Definitely would recommend!",,"Katie McGuire","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
,,"Michael McGuire","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"I give them a five start for there service! They went above and beyond for my service! I would recommend them to anyone! Thank y'all so much for fixing my power problem!",,"Tina Sanders","ChIJJfcpMbdTiogRtXDFnhOJ4fk","5"
"We reached out to A-1 Electrical to redo/complete a job another electrician had started that was substandard work. Leonard was on-time, courteous, professional, and very knowledgeable. Was so nice to work with an honest and trustworthy contractor. We will continue to use A-1 for all future electrical needs! Highly recommended!!
Thank you Leonard for the great work!",,"WINDY FLYNT","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Very professional and reasonable rates.  Has done a variety of work for me and always does a fantastic job!",,"Lori Lessley","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Very professional, punctual and informative! A-1 quickly found our issue and resolved it. The electrician was friendly and well informed. We will definitely be using this service again in the future.",,"Samantha Moore","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"A-1 Electrical Services has installed light fixtures and repaired wiring at my home.  There services was excellent.  Very professional.",,"bob handley","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Fantastic service.  On time.  Kept me fully informed.  Cannot say enough great things!",,"Rosa Hooper","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Leonard showed up exactly when he said he would and got the job done quickly. He answered all of our questions and made excellent recommendations as well. Highly recommended!",,"Clinton Freyeisen","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Rude on the phone",,"Trey Finlay","ChIJz-6Re8zLiYgRoeb_SE-zVsY","2"
"This is a contractor that you can trust. He did a great job and finished on time. I highly recommend this company!",,"James Groves","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"I called for a new light switch and track lighting. He came when he said he would, very important to me. Neat and tidy. Offered helpful suggestions for lighting. Very professional.",,"Deb Veres","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Leonard did a great job and we felt comfortable with his work",,"Chadwick Wynn","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Leonard is a very professional  electrician. Lightening ran in my Mother's house and almost blew a lighted medicine cabinet off the wall. Leonard came out after hours and checked everything out to make sure there was not a fire hazard. later installed a new light fixture for a mirror in place of the medicine cabinet. He replaced and updated her old switch box with a new panel and upgrades. He replaced a dryer plug and her water heater. He is very qualified and experienced electrician. I would recommend Leonard to anyone for any electrical job.",,"Brenda Sullivan","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Really pleasant guy.  Professional as well.  He came to check the problem and took care of it.",,"Chris Brown","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Lenny was awesome! Very informative, courteous and knowledgeable. On top of all that being wonderful his price was very competitive. I would highly recommend his service to anyone!",,"Mike Mckenzie","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Master electrician, fast and thorough. Never seen anyone troubleshoot and fix an electrical problem so quickly. He is my go to electrician from now on.",,"Rick Fox","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Quick response and performed several task. Very professional  and courteous",,"Keith Williams","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Leonard was courteous and professional. He replaced all the plugs in our kitchen. And I don't know what it did but it also helped the lights in our bedroom too which makes me very happy that I can actually see in there now.
He also explained a few things about the wiring and answered a few of my questions while he worked.
He didn't take all day, he responded quickly and his rates were reasonable. I would highly recommend him to anyone with electrical needs. He is a God-send.",,"Jenny Vickers","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
,,"Libby Shelton","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Excellent experience!
Are you looking for a great electrician?
Look no further!

Leonard done an excellent job for me and I’m sure he will for you as well!

If I had any constructive criticism to add I would but, I cannot think of anything bad to say.

Only thing bad is I didn’t leave positive feedback sooner hahahaha

Thank you very much Leonard!!!!!!!!!!",,"Chad Burgess","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Leonard did a great job. He was both knowledgeable and personable. They were on time and the service seemed reasonably priced. Thank you Leonard and James.",,"Lydia Sole","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Mr. Tatro worked with our schedule, arrived on time, and provided outstamding service.",,"R. Reeves","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
,,,"ChIJvxXDwGoV8GcRpF8oRVIlMCU",
"We've used A1 Electric more than once for a variety of things such as electrical work and gutter cleaning, and will continue to use them in the future.  A1 electric is quick to reply and punctual with appointments.  He let us know when he was on his way to our home.  And after completing the work (cleaning out gutters for us), he even sent before and after pics.
Highly recommend",,"Amanda Reed","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Very  competent  and professional services .Leonard came out  to fix a tripping breaker.found the problem got our hot water tank  working .He will be doing some more work for us in the near future If you are looking for a honest  knolegeable electrician  call Leonard at A-1electrical he will  do the job right  and stand behind his work,a rarity this  day in time ..Thanks again Leonard",,"Steve Forman","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Leonard is a true professional. He and David have been thorough and professional. He walks you through what and why he’s doing things before he starts. His work has been excellent. He has gone above and beyond what we asked for - in many ways.  You won’t go wrong using A1 Electrical for all of your needs!  We will not hesitate to use them again!",,"Shelly M","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"He did a wonderful job and didn't over charge like so many other company's do. Very professional and we are so pleased with his service",,"Joe and Angela Eustice","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"A-1 is simply superb!  They came out quickly when our stove went out.  They were so helpful by explaining everything they were doing and also took a lot of extra time to answer our questions about other electrical items.  They are very professional and also very kind, which is so much lacking these days.  If you have an electrical problem, don't hesitate to call on A-1.  They are a quality company.",,"Ron DiIenno (rdiienno1)","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"Excellent work!",,"Amy Braswell","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
"I HAVE TO SAY IF WE NEED ELECTRICAL WORK DONE AGAIN, IT WILL NOT BE A QUESTION OF WHO I WILL BE CALLING, HE GOES ABOVE AND BEYOND TO FIX YOUR ELECTRICAL PROBLEM AT A GREAT PRICE AT GREAT RATE'S. SO IF YOU WANT A PROFESSIONAL HE IS THE BEST AND I'VE HAD LOT'S OF EXPERIENCE'S WITH SEVERAL CONTRACTOR'S BECAUSE I BUY, RENT, AND SALE HOME'S FREQUENTLY. SO IF YOUR LOOKING FOR SOMEONE WHO IS PROPER, CURTIOUS AND EVERYTHING A BUSINESS MAN IS SUPPOSE TO BE... I GIVE A-1 ELECTRICAL IT'S USUALLY OUT OF 5 STAR'S, WELL I GIVE HIM AND HIS HELP A 10 STAR RATING. SO GIVE HIM A CALL HE IS A CUSTOMER SATISFACTION KIND OF MAN.... EXCELLENT DONE US A EXCELLENT JOB... WITH YOUR SATISFACTION IN MIND. MARCH, 3, 2020 ABOVE AND BEYOND.!!!",,"G Money","ChIJz-6Re8zLiYgRoeb_SE-zVsY","5"
